frame,Alice0,Alice1,Bob0,Bob1,pulse_score,Alice0_excess,Alice1_excess,Bob0_excess,Bob1_excess,is_pulse,total
1932,104435.0,128262.0,67989.0,134468.0,0.0,0.0,0.0,0.0,0.0,False,435154.0
1933,105450.0,131292.0,68558.0,134445.0,0.0,0.0,0.0,0.0,0.0,False,439745.0
1934,102875.0,133424.0,68285.0,134966.0,0.0,0.0,0.0,0.0,0.0,False,439550.0
1935,102923.0,133456.0,68707.0,135062.0,0.0,0.0,0.0,0.0,0.0,False,440148.0
1936,105776.0,133458.0,68543.0,135169.0,0.0,0.0,0.0,0.0,0.0,False,442946.0
1937,105785.0,128726.0,67166.0,135215.0,0.0,0.0,0.0,0.0,0.0,False,436892.0
1938,106340.0,144687.0,67064.0,133690.0,0.0,0.0,0.0,0.0,0.0,False,451781.0
1939,103050.0,145173.0,67932.0,133697.0,0.0,0.0,0.0,0.0,0.0,False,449852.0
1940,103062.0,139631.0,67931.0,133836.0,0.0,0.0,0.0,0.0,0.0,False,444460.0
1941,103194.0,139680.0,59903.0,135459.0,0.0,0.0,0.0,0.0,0.0,False,438236.0
1942,103161.0,139518.0,59752.0,135010.0,0.0,0.0,0.0,0.0,0.0,False,437441.0
1943,104433.0,146384.0,60129.0,140675.0,0.0,0.0,0.0,0.0,0.0,False,451621.0
1944,102535.0,143982.0,59559.0,139601.0,0.0,0.0,0.0,0.0,0.0,False,445677.0
1945,103471.0,145578.0,61788.0,140272.0,0.0,0.0,0.0,0.0,0.0,False,451109.0
1946,97918.0,140233.0,60641.0,137912.0,0.0,0.0,0.0,0.0,0.0,False,436704.0
1947,98038.0,140309.0,70659.0,138205.0,0.0,0.0,0.0,0.0,0.0,False,447211.0
1948,98547.0,140274.0,70293.0,136393.0,0.0,0.0,0.0,0.0,0.0,False,445507.0
1949,98469.0,141257.0,68720.0,136595.0,0.0,0.0,0.0,0.0,0.0,False,445041.0
1950,97400.0,141237.0,68693.0,135314.0,0.0,0.0,0.0,0.0,0.0,False,442644.0
1951,97702.0,138505.0,68366.0,135331.0,0.0,0.0,0.0,0.0,0.0,False,439904.0
1952,98926.0,138239.0,68483.0,136273.0,0.0,0.0,0.0,0.0,0.0,False,441921.0
1953,97620.0,140081.0,70636.0,136617.0,0.0,0.0,0.0,0.0,0.0,False,444954.0
1954,97014.0,135035.0,70548.0,136215.0,0.0,0.0,0.0,0.0,0.0,False,438812.0
1955,98160.0,138840.0,66312.0,138285.0,0.0,0.0,0.0,0.0,0.0,False,441597.0
1956,98182.0,120857.0,66491.0,137706.0,0.0,0.0,0.0,0.0,0.0,False,423236.0
1957,99308.0,121708.0,66329.0,138104.0,0.0,0.0,0.0,0.0,0.0,False,425449.0
1958,97337.0,121887.0,66012.0,135486.0,0.0,0.0,0.0,0.0,0.0,False,420722.0
1959,100822.0,121890.0,69462.0,143415.0,0.0,0.0,0.0,0.0,0.0,False,435589.0
1960,100706.0,121889.0,69226.0,143012.0,0.0,0.0,0.0,0.0,0.0,False,434833.0
1961,100842.0,128425.0,71029.0,142464.0,0.0,0.0,0.0,0.0,0.0,False,442760.0
1962,96953.0,128259.0,68446.0,142364.0,0.0,0.0,0.0,0.0,0.0,False,436022.0
1963,97434.0,116717.0,68571.0,151277.0,0.0,0.0,0.0,0.0,0.0,False,433999.0
1964,98605.0,110892.0,68602.0,151092.0,0.0,0.0,0.0,0.0,0.0,False,429191.0
1965,102475.0,111963.0,68956.0,151406.0,0.0,0.0,0.0,0.0,0.0,False,434800.0
1966,101676.0,108977.0,68642.0,150286.0,0.0,0.0,0.0,0.0,0.0,False,429581.0
1967,102521.0,112331.0,68735.0,151189.0,0.0,0.0,0.0,0.0,0.0,False,434776.0
1968,97445.0,111137.0,74770.0,150652.0,0.0,0.0,0.0,0.0,0.0,False,434004.0
1969,99426.0,113447.0,71979.0,151258.0,0.0,0.0,0.0,0.0,0.0,False,436110.0
1970,97202.0,107796.0,71944.0,136062.0,0.0,0.0,0.0,0.0,0.0,False,413004.0
1971,97370.0,107757.0,72341.0,136173.0,0.0,0.0,0.0,0.0,0.0,False,413641.0
1972,97022.0,107797.0,72398.0,137127.0,0.0,0.0,0.0,0.0,0.0,False,414344.0
1973,97152.0,127512.0,72819.0,135176.0,0.0,0.0,0.0,0.0,0.0,False,432659.0
1974,96643.0,126009.0,72741.0,135147.0,0.0,0.0,0.0,0.0,0.0,False,430540.0
1975,98177.0,126018.0,65056.0,137017.0,0.0,0.0,0.0,0.0,0.0,False,426268.0
1976,98163.0,134065.0,65278.0,136975.0,0.0,0.0,0.0,0.0,0.0,False,434481.0
1977,98207.0,134079.0,75366.0,145705.0,0.0,0.0,0.0,0.0,0.0,False,453357.0
1978,130414.0,134044.0,75243.0,145178.0,0.0,0.0,0.0,0.0,0.0,False,484879.0
1979,131419.0,124771.0,73166.0,148616.0,0.0,0.0,0.0,0.0,0.0,False,477972.0
1980,97594.0,124584.0,73286.0,146039.0,0.0,0.0,0.0,0.0,0.0,False,441503.0
1981,98885.0,126825.0,75275.0,145703.0,0.0,0.0,0.0,0.0,0.0,False,446688.0
1982,97588.0,119745.0,73701.0,150976.0,0.0,0.0,0.0,0.0,0.0,False,442010.0
1983,98047.0,119813.0,67826.0,151097.0,0.0,0.0,0.0,0.0,0.0,False,436783.0
1984,98300.0,119808.0,67967.0,143155.0,0.0,0.0,0.0,0.0,0.0,False,429230.0
1985,98011.0,119710.0,67790.0,137164.0,0.0,0.0,0.0,0.0,0.0,False,422675.0
1986,98437.0,119759.0,67827.0,137113.0,0.0,0.0,0.0,0.0,0.0,False,423136.0
1987,102534.0,126565.0,67053.0,137713.0,0.0,0.0,0.0,0.0,0.0,False,433865.0
1988,101669.0,125589.0,67174.0,139339.0,0.0,0.0,0.0,0.0,0.0,False,433771.0
1989,104154.0,126486.0,67859.0,136139.0,0.0,0.0,0.0,0.0,0.0,False,434638.0
1990,102861.0,118741.0,67735.0,135073.0,0.0,0.0,0.0,0.0,0.0,False,424410.0
1991,103189.0,124998.0,74354.0,144364.0,0.0,0.0,0.0,0.0,0.0,False,446905.0
1992,101822.0,123410.0,74210.0,143938.0,0.0,0.0,0.0,0.0,0.0,False,443380.0
1993,102895.0,127163.0,73113.0,142934.0,0.0,0.0,0.0,0.0,0.0,False,446105.0
1994,102464.0,121424.0,73043.0,142702.0,0.0,0.0,0.0,0.0,0.0,False,439633.0
1995,102477.0,121464.0,73449.0,138763.0,0.0,0.0,0.0,0.0,0.0,False,436153.0
1996,102720.0,121444.0,72956.0,138584.0,0.0,0.0,0.0,0.0,0.0,False,435704.0
1997,101243.0,123079.0,65383.0,138810.0,0.0,0.0,0.0,0.0,0.0,False,428515.0
1998,101203.0,123069.0,65057.0,136488.0,0.0,0.0,0.0,0.0,0.0,False,425817.0
1999,101210.0,125043.0,66315.0,136543.0,0.0,0.0,0.0,0.0,0.0,False,429111.0
2000,97517.0,124523.0,66585.0,134789.0,0.0,0.0,0.0,0.0,0.0,False,423414.0
2001,98222.0,132140.0,72327.0,134989.0,0.0,0.0,0.0,0.0,0.0,False,437678.0
2002,102917.0,130398.0,72418.0,138529.0,0.0,0.0,0.0,0.0,0.0,False,444262.0
2003,103441.0,132710.0,72347.0,135025.0,0.0,0.0,0.0,0.0,0.0,False,443523.0
2004,97900.0,126564.0,72217.0,134485.0,0.0,0.0,0.0,0.0,0.0,False,431166.0
2005,100325.0,132187.0,71818.0,134720.0,0.0,0.0,0.0,0.0,0.0,False,439050.0
2006,100569.0,132472.0,71208.0,136906.0,0.0,0.0,0.0,0.0,0.0,False,441155.0
2007,99958.0,135427.0,69532.0,137090.0,0.0,0.0,0.0,0.0,0.0,False,442007.0
2008,98202.0,129799.0,69210.0,135022.0,0.0,0.0,0.0,0.0,0.0,False,432233.0
2009,99083.0,130495.0,68362.0,137599.0,0.0,0.0,0.0,0.0,0.0,False,435539.0
2010,99315.0,133110.0,68662.0,138318.0,0.0,0.0,0.0,0.0,0.0,False,439405.0
2011,98529.0,132955.0,71456.0,134169.0,0.0,0.0,0.0,0.0,0.0,False,437109.0
2012,98724.0,132776.0,71280.0,133945.0,0.0,0.0,0.0,0.0,0.0,False,436725.0
2013,99735.0,140989.0,66222.0,135259.0,0.0,0.0,0.0,0.0,0.0,False,442205.0
2014,98543.0,137469.0,66895.0,134767.0,0.0,0.0,0.0,0.0,0.0,False,437674.0
2015,98880.0,140012.0,59135.0,134804.0,0.0,0.0,0.0,0.0,0.0,False,432831.0
2016,103273.0,134466.0,58927.0,132491.0,0.0,0.0,0.0,0.0,0.0,False,429157.0
2017,103407.0,141964.0,68095.0,135777.0,0.0,0.0,0.0,0.0,0.0,False,449243.0
2018,103607.0,142252.0,67679.0,134941.0,0.0,0.0,0.0,0.0,0.0,False,448479.0
2019,103862.0,142967.0,59235.0,135559.0,0.0,0.0,0.0,0.0,0.0,False,441623.0
2020,103021.0,141924.0,59114.0,135245.0,0.0,0.0,0.0,0.0,0.0,False,439304.0
2021,104170.0,146421.0,60612.0,135508.0,0.0,0.0,0.0,0.0,0.0,False,446711.0
2022,98872.0,142805.0,60567.0,135820.0,0.0,0.0,0.0,0.0,0.0,False,438064.0
2023,100022.0,146747.0,60706.0,136121.0,0.0,0.0,0.0,0.0,0.0,False,443596.0
2024,98763.0,135665.0,60532.0,136489.0,0.0,0.0,0.0,0.0,0.0,False,431449.0
2025,101639.0,141757.0,75966.0,136194.0,0.0,0.0,0.0,0.0,0.0,False,455556.0
2026,100119.0,141412.0,76016.0,136019.0,0.0,0.0,0.0,0.0,0.0,False,453566.0
2027,101624.0,144566.0,76303.0,134237.0,0.0,0.0,0.0,0.0,0.0,False,456730.0
2028,98563.0,137158.0,76105.0,134204.0,0.0,0.0,0.0,0.0,0.0,False,446030.0
2029,98591.0,137602.0,68853.0,134327.0,0.0,0.0,0.0,0.0,0.0,False,439373.0
2030,102693.0,170539.0,68986.0,137822.0,0.0,0.0,0.0,0.0,0.0,False,480040.0
2031,102686.0,170283.0,62018.0,134360.0,0.0,0.0,0.0,0.0,0.0,False,469347.0
2032,98597.0,170494.0,61885.0,134065.0,0.0,0.0,0.0,0.0,0.0,False,465041.0
2033,98808.0,152820.0,72023.0,139245.0,0.0,0.0,0.0,0.0,0.0,False,462896.0
2034,100205.0,153259.0,72351.0,139243.0,0.0,0.0,0.0,0.0,0.0,False,465058.0
2035,99325.0,140189.0,68420.0,135781.0,0.0,0.0,0.0,0.0,0.0,False,443715.0
2036,98929.0,137340.0,68195.0,134034.0,0.0,0.0,0.0,0.0,0.0,False,438498.0
2037,103703.0,141152.0,68310.0,142574.0,0.0,0.0,0.0,0.0,0.0,False,455739.0
2038,102444.0,139376.0,67837.0,142314.0,0.0,0.0,0.0,0.0,0.0,False,451971.0
2039,104436.0,140603.0,68295.0,143958.0,0.0,0.0,0.0,0.0,0.0,False,457292.0
2040,101960.0,143434.0,68150.0,143591.0,0.0,0.0,0.0,0.0,0.0,False,457135.0
2041,102018.0,143439.0,67918.0,143744.0,0.0,0.0,0.0,0.0,0.0,False,457119.0
2042,103490.0,142676.0,67732.0,142786.0,0.0,0.0,0.0,0.0,0.0,False,456684.0
2043,98646.0,142781.0,68021.0,142885.0,0.0,0.0,0.0,0.0,0.0,False,452333.0
2044,98628.0,142688.0,67789.0,142847.0,0.0,0.0,0.0,0.0,0.0,False,451952.0
2045,99236.0,144906.0,69367.0,143393.0,0.0,0.0,0.0,0.0,0.0,False,456902.0
2046,99366.0,140716.0,69385.0,153177.0,0.0,0.0,0.0,0.0,0.0,False,462644.0
2047,98738.0,140222.0,66738.0,143051.0,0.0,0.0,0.0,0.0,0.0,False,448749.0
2048,98261.0,137814.0,65439.0,142522.0,0.0,0.0,0.0,0.0,0.0,False,444036.0
2049,98887.0,140984.0,76705.0,144131.0,0.0,0.0,0.0,0.0,0.0,False,460707.0
2050,98140.0,139540.0,76378.0,143778.0,0.0,0.0,0.0,0.0,0.0,False,457836.0
2051,99384.0,139898.0,71611.0,144493.0,0.0,0.0,0.0,0.0,0.0,False,455386.0
2052,97796.0,148279.0,71433.0,142306.0,0.0,0.0,0.0,0.0,0.0,False,459814.0
2053,99273.0,149901.0,71561.0,142575.0,0.0,0.0,0.0,0.0,0.0,False,463310.0
2054,98988.0,146923.0,71418.0,142459.0,0.0,0.0,0.0,0.0,0.0,False,459788.0
2055,99635.0,146779.0,72416.0,142874.0,0.0,0.0,0.0,0.0,0.0,False,461704.0
2056,98200.0,143225.0,72191.0,142529.0,0.0,0.0,0.0,0.0,0.0,False,456145.0
2057,98217.0,143257.0,73501.0,142751.0,0.0,0.0,0.0,0.0,0.0,False,457726.0
2058,98686.0,143257.0,72953.0,142187.0,0.0,0.0,0.0,0.0,0.0,False,457083.0
2059,98511.0,142460.0,72840.0,142265.0,0.0,0.0,0.0,0.0,0.0,False,456076.0
2060,101879.0,142292.0,72322.0,135755.0,0.0,0.0,0.0,0.0,0.0,False,452248.0
2061,103820.0,141355.0,73410.0,119614.0,0.0,0.0,0.0,0.0,0.0,False,438199.0
2062,103189.0,140778.0,73472.0,121762.0,0.0,0.0,0.0,0.0,0.0,False,439201.0
2063,103885.0,143936.0,73338.0,119989.0,0.0,0.0,0.0,0.0,0.0,False,441148.0
2064,93988.0,135935.0,72686.0,121260.0,0.0,0.0,0.0,0.0,0.0,False,423869.0
2065,95905.0,139728.0,72520.0,121304.0,0.0,0.0,0.0,0.0,0.0,False,429457.0
2066,97644.0,139993.0,71968.0,121218.0,0.0,0.0,0.0,0.0,0.0,False,430823.0
2067,100246.0,143351.0,67907.0,136638.0,0.0,0.0,0.0,0.0,0.0,False,448142.0
2068,98630.0,170679.0,67975.0,136536.0,0.0,0.0,0.0,0.0,0.0,False,473820.0
2069,99061.0,170703.0,68570.0,134444.0,0.0,0.0,0.0,0.0,0.0,False,472778.0
2070,98904.0,136482.0,68346.0,134523.0,0.0,0.0,0.0,0.0,0.0,False,438255.0
2071,98702.0,136619.0,70643.0,135110.0,0.0,0.0,0.0,0.0,0.0,False,441074.0
2072,98596.0,136460.0,70351.0,134947.0,0.0,0.0,0.0,0.0,0.0,False,440354.0
2073,100320.0,144112.0,71109.0,137441.0,0.0,0.0,0.0,0.0,0.0,False,452982.0
2074,100082.0,141956.0,71627.0,137712.0,0.0,0.0,0.0,0.0,0.0,False,451377.0
2075,101495.0,142897.0,71908.0,139227.0,0.0,0.0,0.0,0.0,0.0,False,455527.0
2076,99595.0,138451.0,71323.0,134485.0,0.0,0.0,0.0,0.0,0.0,False,443854.0
2077,101147.0,144202.0,65810.0,135878.0,0.0,0.0,0.0,0.0,0.0,False,447037.0
2078,99617.0,139496.0,66143.0,135705.0,0.0,0.0,0.0,0.0,0.0,False,440961.0
2079,100176.0,143332.0,65601.0,133814.0,0.0,0.0,0.0,0.0,0.0,False,442923.0
2080,105968.0,136268.0,65491.0,133624.0,0.0,0.0,0.0,0.0,0.0,False,441351.0
2081,105868.0,136268.0,66393.0,144449.0,0.0,0.0,0.0,0.0,0.0,False,452978.0
2082,107204.0,137439.0,66263.0,144108.0,0.0,0.0,0.0,0.0,0.0,False,455014.0
2083,101991.0,137648.0,65954.0,133856.0,0.0,0.0,0.0,0.0,0.0,False,439449.0
2084,101992.0,137453.0,65874.0,133829.0,0.0,0.0,0.0,0.0,0.0,False,439148.0
2085,102132.0,138658.0,71668.0,136492.0,0.0,0.0,0.0,0.0,0.0,False,448950.0
2086,103134.0,148429.0,71630.0,136261.0,0.0,0.0,0.0,0.0,0.0,False,459454.0
2087,103205.0,148559.0,72574.0,136824.0,0.0,0.0,0.0,0.0,0.0,False,461162.0
2088,98577.0,148296.0,71897.0,133317.0,0.0,0.0,0.0,0.0,0.0,False,452087.0
2089,101370.0,152291.0,69740.0,134190.0,0.0,0.0,0.0,0.0,0.0,False,457591.0
2090,99595.0,149406.0,69622.0,134093.0,0.0,0.0,0.0,0.0,0.0,False,452716.0
2091,105335.0,151939.0,70570.0,134149.0,0.0,0.0,0.0,0.0,0.0,False,461993.0
2092,103705.0,148579.0,70261.0,133423.0,0.0,0.0,0.0,0.0,0.0,False,455968.0
2093,104076.0,150784.0,72983.0,139326.0,0.0,0.0,0.0,0.0,0.0,False,467169.0
2094,103822.0,140727.0,72852.0,138918.0,0.0,0.0,0.0,0.0,0.0,False,456319.0
2095,104005.0,138904.0,70151.0,138872.0,0.0,0.0,0.0,0.0,0.0,False,451932.0
2096,102904.0,141769.0,69648.0,135912.0,0.0,0.0,0.0,0.0,0.0,False,450233.0
2097,103376.0,142434.0,70824.0,138964.0,0.0,0.0,0.0,0.0,0.0,False,455598.0
2098,105243.0,143711.0,71139.0,138746.0,0.0,0.0,0.0,0.0,0.0,False,458839.0
2099,98885.0,141328.0,74109.0,139777.0,0.0,0.0,0.0,0.0,0.0,False,454099.0
2100,98703.0,141697.0,73245.0,137222.0,0.0,0.0,0.0,0.0,0.0,False,450867.0
2101,98929.0,142544.0,73468.0,137646.0,0.0,0.0,0.0,0.0,0.0,False,452587.0
2102,103952.0,143730.0,70069.0,136153.0,0.0,0.0,0.0,0.0,0.0,False,453904.0
2103,104189.0,143089.0,70048.0,134537.0,0.0,0.0,0.0,0.0,0.0,False,451863.0
2104,103186.0,140997.0,70006.0,134350.0,0.0,0.0,0.0,0.0,0.0,False,448539.0
2105,103206.0,141193.0,73951.0,134411.0,0.0,0.0,0.0,0.0,0.0,False,452761.0
2106,104363.0,139256.0,73446.0,135606.0,0.0,0.0,0.0,0.0,0.0,False,452671.0
2107,103694.0,139574.0,70002.0,135791.0,0.0,0.0,0.0,0.0,0.0,False,449061.0
2108,103752.0,139339.0,69655.0,133775.0,0.0,0.0,0.0,0.0,0.0,False,446521.0
2109,106320.0,143024.0,72483.0,133876.0,0.0,0.0,0.0,0.0,0.0,False,455703.0
2110,104566.0,134427.0,72225.0,134989.0,0.0,0.0,0.0,0.0,0.0,False,446207.0
2111,105552.0,137226.0,69407.0,135035.0,0.0,0.0,0.0,0.0,0.0,False,447220.0
2112,105033.0,134196.0,69302.0,132684.0,0.0,0.0,0.0,0.0,0.0,False,441215.0
2113,110225.0,138223.0,69860.0,133572.0,0.0,0.0,0.0,0.0,0.0,False,451880.0
2114,108902.0,133601.0,69775.0,133355.0,0.0,0.0,0.0,0.0,0.0,False,445633.0
2115,110564.0,135426.0,69928.0,133371.0,0.0,0.0,0.0,0.0,0.0,False,449289.0
2116,103031.0,131727.0,69623.0,133180.0,0.0,0.0,0.0,0.0,0.0,False,437561.0
2117,103028.0,131842.0,75901.0,133538.0,0.0,0.0,0.0,0.0,0.0,False,444309.0
2118,99198.0,131729.0,75532.0,135185.0,0.0,0.0,0.0,0.0,0.0,False,441644.0
2119,99278.0,130377.0,71464.0,136308.0,0.0,0.0,0.0,0.0,0.0,False,437427.0
2120,101136.0,128270.0,71353.0,135738.0,0.0,0.0,0.0,0.0,0.0,False,436497.0
2121,101353.0,128660.0,73329.0,139904.0,0.0,0.0,0.0,0.0,0.0,False,443246.0
2122,107800.0,128349.0,74048.0,139963.0,0.0,0.0,0.0,0.0,0.0,False,450160.0
2123,107998.0,128392.0,76971.0,137488.0,0.0,0.0,0.0,0.0,0.0,False,450849.0
2124,105748.0,129124.0,76220.0,134707.0,0.0,0.0,0.0,0.0,0.0,False,445799.0
2125,105928.0,129237.0,73741.0,135006.0,0.0,0.0,0.0,0.0,0.0,False,443912.0
2126,101384.0,119531.0,73875.0,136133.0,0.0,0.0,0.0,0.0,0.0,False,430923.0
2127,101533.0,119698.0,74655.0,136360.0,0.0,0.0,0.0,0.0,0.0,False,432246.0
2128,101290.0,119545.0,78747.0,136402.0,0.0,0.0,0.0,0.0,0.0,False,435984.0
2129,101362.0,117278.0,78814.0,122244.0,0.0,0.0,0.0,0.0,0.0,False,419698.0
2130,106730.0,117221.0,78800.0,122303.0,0.0,0.0,0.0,0.0,0.0,False,425054.0
2131,106713.0,117470.0,77706.0,122221.0,0.0,0.0,0.0,0.0,0.0,False,424110.0
2132,102726.0,117120.0,77825.0,138272.0,0.0,0.0,0.0,0.0,0.0,False,435943.0
2133,107295.0,124072.0,78121.0,138433.0,0.0,0.0,0.0,0.0,0.0,False,447921.0
2134,106622.0,120218.0,78111.0,139756.0,0.0,0.0,0.0,0.0,0.0,False,444707.0
2135,107361.0,123741.0,78392.0,139767.0,0.0,0.0,0.0,0.0,0.0,False,449261.0
2136,101321.0,117640.0,78091.0,137295.0,0.0,0.0,0.0,0.0,0.0,False,434347.0
2137,108431.0,120536.0,76089.0,139776.0,0.0,0.0,0.0,0.0,0.0,False,444832.0
2138,107201.0,114386.0,76135.0,140056.0,0.0,0.0,0.0,0.0,0.0,False,437778.0
2139,107677.0,114473.0,75368.0,146156.0,0.0,0.0,0.0,0.0,0.0,False,443674.0
2140,100440.0,122818.0,75358.0,145747.0,0.0,0.0,0.0,0.0,0.0,False,444363.0
2141,100708.0,122855.0,75772.0,136036.0,0.0,0.0,0.0,0.0,0.0,False,435371.0
2142,100764.0,122848.0,77934.0,136352.0,0.0,0.0,0.0,0.0,0.0,False,437898.0
2143,100302.0,124430.0,77945.0,136388.0,0.0,0.0,0.0,0.0,0.0,False,439065.0
2144,100249.0,125272.0,77796.0,135881.0,0.0,0.0,0.0,0.0,0.0,False,439198.0
2145,100722.0,126573.0,78470.0,138735.0,0.0,0.0,0.0,0.0,0.0,False,444500.0
2146,100761.0,125570.0,78434.0,138474.0,0.0,0.0,0.0,0.0,0.0,False,443239.0
2147,101120.0,125647.0,78469.0,138532.0,0.0,0.0,0.0,0.0,0.0,False,443768.0
2148,100511.0,124825.0,77881.0,138451.0,0.0,0.0,0.0,0.0,0.0,False,441668.0
2149,101239.0,125519.0,77981.0,138477.0,0.0,0.0,0.0,0.0,0.0,False,443216.0
2150,102701.0,125309.0,78135.0,137215.0,0.0,0.0,0.0,0.0,0.0,False,443360.0
2151,103265.0,127784.0,78444.0,137864.0,0.0,0.0,0.0,0.0,0.0,False,447357.0
2152,105208.0,123965.0,78414.0,137734.0,0.0,0.0,0.0,0.0,0.0,False,445321.0
2153,106426.0,125882.0,81315.0,139637.0,0.0,0.0,0.0,0.0,0.0,False,453260.0
2154,105821.0,125091.0,81236.0,139529.0,0.0,0.0,0.0,0.0,0.0,False,451677.0
2155,101425.0,125323.0,72414.0,137982.0,0.0,0.0,0.0,0.0,0.0,False,437144.0
2156,101069.0,125203.0,72355.0,137818.0,0.0,0.0,0.0,0.0,0.0,False,436445.0
2157,103065.0,126440.0,72867.0,140388.0,0.0,0.0,0.0,0.0,0.0,False,442760.0
2158,102124.0,127380.0,72777.0,139379.0,0.0,0.0,0.0,0.0,0.0,False,441660.0
2159,102967.0,127947.0,73064.0,138508.0,0.0,0.0,0.0,0.0,0.0,False,442486.0
2160,101064.0,129509.0,72240.0,137576.0,0.0,0.0,0.0,0.0,0.0,False,440389.0
2161,101120.0,129568.0,74809.0,138058.0,0.0,0.0,0.0,0.0,0.0,False,443555.0
2162,103305.0,129507.0,74648.0,137745.0,0.0,0.0,0.0,0.0,0.0,False,445205.0
2163,107456.0,131723.0,71667.0,138102.0,0.0,0.0,0.0,0.0,0.0,False,448948.0
2164,107435.0,131698.0,71613.0,137703.0,0.0,0.0,0.0,0.0,0.0,False,448449.0
2165,108320.0,137011.0,71355.0,139919.0,0.0,0.0,0.0,0.0,0.0,False,456605.0
2166,102152.0,132484.0,70636.0,138766.0,0.0,0.0,0.0,0.0,0.0,False,444038.0
2167,102618.0,132594.0,70430.0,139296.0,0.0,0.0,0.0,0.0,0.0,False,444938.0
2168,101696.0,129114.0,69679.0,136340.0,0.0,0.0,0.0,0.0,0.0,False,436829.0
2169,102267.0,129422.0,71178.0,140529.0,0.0,0.0,0.0,0.0,0.0,False,443396.0
2170,106160.0,131288.0,69705.0,139289.0,0.0,0.0,0.0,0.0,0.0,False,446442.0
2171,106389.0,132383.0,71664.0,139809.0,0.0,0.0,0.0,0.0,0.0,False,450245.0
2172,109840.0,132436.0,69513.0,122190.0,0.0,0.0,0.0,0.0,0.0,False,433979.0
2173,110254.0,133193.0,69272.0,121957.0,0.0,0.0,0.0,0.0,0.0,False,434676.0
2174,103339.0,132861.0,68800.0,120824.0,0.0,0.0,0.0,0.0,0.0,False,425824.0
2175,103442.0,133252.0,75268.0,125659.0,0.0,0.0,0.0,0.0,0.0,False,437621.0
2176,106935.0,131827.0,74585.0,123593.0,0.0,0.0,0.0,0.0,0.0,False,436940.0
2177,111137.0,134605.0,75424.0,123645.0,0.0,0.0,0.0,0.0,0.0,False,444811.0
2178,110423.0,133663.0,75351.0,123533.0,0.0,0.0,0.0,0.0,0.0,False,442970.0
2179,109554.0,136859.0,74631.0,124194.0,0.0,0.0,0.0,0.0,0.0,False,445238.0
2180,108702.0,131525.0,74589.0,124030.0,0.0,0.0,0.0,0.0,0.0,False,438846.0
2181,109309.0,135292.0,75769.0,126683.0,0.0,0.0,0.0,0.0,0.0,False,447053.0
2182,107696.0,130924.0,75725.0,125579.0,0.0,0.0,0.0,0.0,0.0,False,439924.0
2183,109942.0,133267.0,76341.0,126299.0,0.0,0.0,0.0,0.0,0.0,False,445849.0
2184,106916.0,129047.0,75150.0,123656.0,0.0,0.0,0.0,0.0,0.0,False,434769.0
2185,108449.0,132934.0,75746.0,122154.0,0.0,0.0,0.0,0.0,0.0,False,439283.0
2186,107581.0,132786.0,75649.0,122199.0,0.0,0.0,0.0,0.0,0.0,False,438215.0
2187,107898.0,133438.0,81718.0,124321.0,0.0,0.0,0.0,0.0,0.0,False,447375.0
2188,107404.0,129284.0,81633.0,124272.0,0.0,0.0,0.0,0.0,0.0,False,442593.0
2189,107136.0,129388.0,79515.0,124332.0,0.0,0.0,0.0,0.0,0.0,False,440371.0
2190,107052.0,129391.0,79583.0,124750.0,0.0,0.0,0.0,0.0,0.0,False,440776.0
2191,107107.0,129602.0,79970.0,125595.0,0.0,0.0,0.0,0.0,0.0,False,442274.0
2192,108067.0,129094.0,79253.0,124745.0,0.0,0.0,0.0,0.0,0.0,False,441159.0
2193,103915.0,129666.0,81144.0,127992.0,0.0,0.0,0.0,0.0,0.0,False,442717.0
2194,104024.0,116519.0,81000.0,125286.0,0.0,0.0,0.0,0.0,0.0,False,426829.0
2195,105121.0,119698.0,81383.0,127245.0,0.0,0.0,0.0,0.0,0.0,False,433447.0
2196,103328.0,116914.0,79423.0,122432.0,0.0,0.0,0.0,0.0,0.0,False,422097.0
2197,103850.0,117576.0,79800.0,123651.0,0.0,0.0,0.0,0.0,0.0,False,424877.0
2198,103426.0,127913.0,79371.0,123708.0,0.0,0.0,0.0,0.0,0.0,False,434418.0
2199,103873.0,129870.0,79839.0,123246.0,0.0,0.0,0.0,0.0,0.0,False,436828.0
2200,101840.0,125642.0,79010.0,123107.0,0.0,0.0,0.0,0.0,0.0,False,429599.0
2201,102277.0,125712.0,75384.0,124008.0,0.0,0.0,0.0,0.0,0.0,False,427381.0
2202,102437.0,129150.0,75135.0,123911.0,0.0,0.0,0.0,0.0,0.0,False,430633.0
2203,106168.0,129178.0,74067.0,122670.0,0.0,0.0,0.0,0.0,0.0,False,432083.0
2204,106135.0,129122.0,73988.0,122601.0,0.0,0.0,0.0,0.0,0.0,False,431846.0
2205,107921.0,132856.0,74147.0,122650.0,0.0,0.0,0.0,0.0,0.0,False,437574.0
2206,104299.0,132226.0,73586.0,135901.0,0.0,0.0,0.0,0.0,0.0,False,446012.0
2207,106042.0,133503.0,67251.0,136626.0,0.0,0.0,0.0,0.0,0.0,False,443422.0
2208,102734.0,135492.0,67230.0,136581.0,0.0,0.0,0.0,0.0,0.0,False,442037.0
2209,104190.0,136625.0,66952.0,132670.0,0.0,0.0,0.0,0.0,0.0,False,440437.0
